NUTS3,CODE,Cluster
CH021,3703,47CH
CH021,3704,47CH
CH021,3705,47CH
CH021,3706,47CH
CH021,3707,47CH
CH021,3711,47CH
CH021,3713,47CH
CH021,3714,47CH
CH021,3715,47CH
CH021,3716,47CH
CH021,3717,47CH
CH021,3718,47CH
CH021,3722,47CH
CH021,3723,47CH
CH021,3724,47CH
CH021,3725,47CH
CH021,3752,47CH
CH021,3753,47CH
CH021,3754,47CH
CH021,3755,47CH
CH021,3756,47CH
CH021,3757,47CH
CH021,3758,47CH
CH021,3762,47CH
CH021,3763,47CH
CH021,3764,47CH
CH021,3765,47CH
CH021,3766,47CH
CH021,3770,47CH
CH021,3771,47CH
CH021,3772,47CH
CH021,3773,47CH
CH021,3775,47CH
CH021,3776,47CH
